Packet ID,Source Address,Flow Inter Packet Times 1,Flow Inter Packet Times 2,Flow Inter Packet Times 3,Prefix Inter Packet Times 1,Prefix Inter Packet Times 2,Prefix Inter Packet Times 3,Hop Count,New Addresses Seen,Port
2537,2000000,49741,7348,49741,7348,7348,7348,1000000,0,9000000
1176,3000000,49701,6474,49701,6474,6474,6474,1000000,0,10000000
1190,4000000,49664,6402,49664,6402,6402,6402,1000000,0,11000000
1187,5000000,49556,6418,49556,6418,6418,6418,1000000,0,12000000
60,24000000,458355,297173,148820,297173,297173,297173,3000000,3000000,0
2576,0,98581,22250,98581,22250,22250,22250,1000000,0,7000000
2551,1000000,49396,504,49396,504,504,504,1000000,0,8000000
12,2000000,145742884,56822,145742884,6897,6897,6897,1000000,0,9000000
1186,3000000,48913,13339,48913,6442,6442,6442,1000000,0,10000000
1201,4000000,48922,6411,48922,6411,6411,6411,1000000,0,11000000
1199,5000000,48891,6387,48891,6387,6387,6387,1000000,0,12000000
60,43000000,246686,98433,148133,98433,98433,98433,4000000,3000000,0
2587,0,49051,22410,49051,22410,22410,22410,1000000,0,7000000
2562,1000000,48892,345,48892,345,345,345,1000000,0,8000000
24,2000000,49413,49413,49413,7418,7418,7418,1000000,0,9000000
1196,3000000,49414,13861,49414,6443,6443,6443,1000000,0,10000000
1212,4000000,49341,6338,49341,6338,6338,6338,1000000,0,11000000
1210,5000000,49335,6381,49335,6381,6381,6381,1000000,0,12000000
60,84000000,247063,197465,98243,197465,197465,197465,6000000,3000000,0
42,0,147701,41466,147701,22304,22304,22304,1000000,0,7000000
2573,1000000,49455,22875,49455,571,571,571,1000000,0,8000000
2570,2000000,147467,7072,147467,7072,7072,7072,1000000,0,9000000
1208,3000000,49177,6511,49177,6511,6511,6511,1000000,0,10000000
1224,4000000,49319,6480,49319,6480,6480,6480,1000000,0,11000000
1221,5000000,49319,6381,49319,6381,6381,6381,1000000,0,12000000
60,104000000,1389088,1389088,49330,1389088,1389088,1389088,7000000,3000000,0
2609,0,98649,22405,98649,22405,22405,22405,1000000,0,7000000
47,1000000,145883565,49802,145883565,382,382,382,1000000,0,8000000
45,2000000,98268,7000,98268,7000,7000,7000,1000000,0,9000000
1219,3000000,49180,13914,49180,6532,6532,6532,1000000,0,10000000
1234,4000000,49263,6563,49263,6563,6563,6563,1000000,0,11000000
1233,5000000,49276,6394,49276,6394,6394,6394,1000000,0,12000000
60,64000000,444120,444120,49306,444120,444120,444120,5000000,3000000,0
65,0,98951,42149,98951,22660,22660,22660,1000000,0,7000000
2596,1000000,98792,23072,98792,412,412,412,1000000,0,8000000
2592,2000000,98993,7273,98993,7273,7273,7273,1000000,0,9000000
1231,3000000,49720,6418,49720,6418,6418,6418,1000000,0,10000000
1245,4000000,49613,6456,49613,6456,6456,6456,1000000,0,11000000
1244,5000000,49772,6553,49772,6553,6553,6553,1000000,0,12000000
61,24000000,246752,246752,49873,246752,246752,246752,3000000,3000000,0
77,0,49712,49712,49712,22600,22600,22600,1000000,0,7000000
2607,1000000,49697,22997,49697,397,397,397,1000000,0,8000000
2603,2000000,50154,7730,50154,7730,7730,7730,1000000,0,9000000
1242,3000000,50624,6888,50624,6888,6888,6888,1000000,0,10000000
1257,4000000,50613,6445,50613,6445,6445,6445,1000000,0,11000000
1256,5000000,50469,6409,50469,6409,6409,6409,1000000,0,12000000
61,44000000,703812,248319,50478,248319,248319,248319,4000000,3000000,0
2643,0,149740,22628,149740,22628,22628,22628,1000000,0,7000000
80,1000000,149875,51014,149875,517,517,517,1000000,0,8000000
81,2000000,150047,7172,150047,7172,7172,7172,1000000,0,9000000
1253,3000000,49696,14214,49696,6525,6525,6525,1000000,0,10000000
1268,4000000,49642,6391,49642,6391,6391,6391,1000000,0,11000000
1266,5000000,49971,6738,49971,6738,6738,6738,1000000,0,12000000
61,82000000,693916,248577,396342,248577,248577,248577,6000000,4000000,0
2654,0,49655,22312,49655,22312,22312,22312,1000000,0,7000000
91,1000000,49591,42419,49591,453,453,453,1000000,0,8000000
91,2000000,49906,7487,49906,7487,7487,7487,1000000,0,9000000
1264,3000000,49804,14363,49804,6423,6423,6423,1000000,0,10000000
1280,4000000,49810,6397,49810,6397,6397,6397,1000000,0,11000000
1277,5000000,49749,6677,49749,6677,6677,6677,1000000,0,12000000
61,62000000,496255,200154,50213,200154,200154,200154,5000000,3000000,0
2665,0,49898,22461,49898,22461,22461,22461,1000000,0,7000000
103,1000000,50020,42533,50020,575,575,575,1000000,0,8000000
2636,2000000,149371,7448,149371,6873,6873,6873,1000000,0,9000000
1275,3000000,49468,6485,49468,6485,6485,6485,1000000,0,10000000
1289,4000000,49438,6367,49438,6367,6367,6367,1000000,0,11000000
1289,5000000,49114,6353,49114,6353,6353,6353,1000000,0,12000000
61,64000000,249097,48943,148746,48943,48943,48943,5000000,4000000,0
120,0,199190,48565,199190,22487,22487,22487,1000000,0,7000000
2652,1000000,199176,22870,199176,383,383,383,1000000,0,8000000
113,2000000,98460,7362,98460,6979,6979,6979,1000000,0,9000000
1287,3000000,49013,13423,49013,6444,6444,6444,1000000,0,10000000
1299,4000000,49237,6591,49237,6591,6591,6591,1000000,0,11000000
1299,5000000,49065,6181,49065,6181,6181,6181,1000000,0,12000000
62,43000000,445971,197652,445971,197652,197652,197652,4000000,3000000,0
2688,0,97951,22233,97951,22233,22233,22233,1000000,0,7000000
2663,1000000,48884,456,48884,456,456,456,1000000,0,8000000
124,2000000,49120,49120,49120,7215,7215,7215,1000000,0,9000000
1298,3000000,49122,13661,49122,6446,6446,6446,1000000,0,10000000
1311,4000000,48925,6394,48925,6394,6394,6394,1000000,0,11000000
1311,5000000,49047,6303,49047,6303,6303,6303,1000000,0,12000000
62,44000000,246820,49168,98074,49168,49168,49168,4000000,3000000,0
143,0,97860,41378,97860,22235,22235,22235,1000000,0,7000000
136,1000000,146808,383,146808,383,383,383,1000000,0,8000000
2670,2000000,147200,29883,147200,7265,7265,7265,1000000,0,9000000
1308,3000000,48954,6374,48954,6374,6374,6374,1000000,0,10000000
1321,4000000,48952,6392,48952,6392,6392,6392,1000000,0,11000000
1321,5000000,49070,6421,49070,6421,6421,6421,1000000,0,12000000
62,83000000,196312,246525,98463,246525,246525,246525,6000000,2000000,0
154,0,49417,49034,49417,22582,22582,22582,1000000,0,7000000
2685,1000000,98577,23149,98577,567,567,567,1000000,0,8000000
2680,2000000,49546,7210,49546,7210,7210,7210,1000000,0,9000000
1320,3000000,49601,6429,49601,6429,6429,6429,1000000,0,10000000
1333,4000000,49597,6388,49597,6388,6388,6388,1000000,0,11000000
1332,5000000,49630,6454,49630,6454,6454,6454,1000000,0,12000000
63,22000000,939982,396057,245776,396057,396057,396057,3000000,3000000,0
165,0,49629,49629,49629,22581,22581,22581,1000000,0,7000000
2697,1000000,49636,23155,49636,574,574,574,1000000,0,8000000
2691,2000000,52323,9897,52323,9897,9897,9897,1000000,0,9000000
1331,3000000,52309,6415,52309,6415,6415,6415,1000000,0,10000000
1343,4000000,52428,6507,52428,6507,6507,6507,1000000,0,11000000
1344,5000000,52276,6302,52276,6302,6302,6302,1000000,0,12000000
63,24000000,448522,52465,151224,52465,52465,52465,3000000,3000000,0
2732,0,200456,22666,200456,22666,22666,22666,1000000,0,7000000
2707,1000000,52607,820,52607,820,820,820,1000000,0,8000000
169,2000000,201072,60648,201072,7467,7467,7467,1000000,0,9000000
1343,3000000,50260,13965,50260,6498,6498,6498,1000000,0,10000000
1354,4000000,50313,6560,50313,6560,6560,6560,1000000,0,11000000
1354,5000000,50408,6397,50408,6397,6397,6397,1000000,0,12000000
63,43000000,250559,201391,152096,201391,201391,201391,4000000,3000000,0
2744,0,50231,22489,50231,22489,22489,22489,1000000,0,7000000
2718,1000000,50003,592,50003,592,592,592,1000000,0,8000000
2713,2000000,99653,6940,99653,6940,6940,6940,1000000,0,9000000
1353,3000000,49367,6389,49367,6389,6389,6389,1000000,0,10000000
1366,4000000,49172,6365,49172,6365,6365,6365,1000000,0,11000000
1366,5000000,49140,6365,49140,6365,6365,6365,1000000,0,12000000
64,23000000,1839597,99305,49138,99305,99305,99305,3000000,3000000,0
2754,0,49246,22595,49246,22595,22595,22595,1000000,0,7000000
2729,1000000,49137,483,49137,483,483,483,1000000,0,8000000
192,2000000,99187,99187,99187,7514,7514,7514,1000000,0,9000000
1364,3000000,49630,13822,49630,6308,6308,6308,1000000,0,10000000
1376,4000000,49633,6368,49633,6368,6368,6368,1000000,0,11000000
1376,5000000,49711,6443,49711,6443,6443,6443,1000000,0,12000000
63,83000000,250929,250929,49695,250929,250929,250929,6000000,2000000,0
209,0,201188,41353,201188,22234,22234,22234,1000000,0,7000000
2740,1000000,49338,22705,49338,471,471,471,1000000,0,8000000
2735,2000000,98658,7123,98658,7123,7123,7123,1000000,0,9000000
1376,3000000,49214,6575,49214,6575,6575,6575,1000000,0,10000000
1388,4000000,49340,6494,49340,6494,6494,6494,1000000,0,11000000
1387,5000000,49504,6607,49504,6607,6607,6607,1000000,0,12000000
64,42000000,943177,148214,250846,148214,148214,148214,4000000,3000000,0
221,0,49742,49742,49742,22472,22472,22472,1000000,0,7000000
214,1000000,350431,838,350431,838,838,838,1000000,0,8000000
2746,2000000,50219,30543,50219,7233,7233,7233,1000000,0,9000000
1386,3000000,50019,6375,50019,6375,6375,6375,1000000,0,10000000
1398,4000000,49933,6408,49933,6408,6408,6408,1000000,0,11000000
1399,5000000,49699,6373,49699,6373,6373,6373,1000000,0,12000000
64,24000000,248189,148884,248189,148884,148884,148884,3000000,3000000,0
232,0,49793,48955,49793,22566,22566,22566,1000000,0,7000000
2763,1000000,99677,23179,99677,613,613,613,1000000,0,8000000
2758,2000000,49670,7335,49670,7335,7335,7335,1000000,0,9000000
1398,3000000,49810,6515,49810,6515,6515,6515,1000000,0,10000000
1409,4000000,49818,6416,49818,6416,6416,6416,1000000,0,11000000
1410,5000000,49899,6454,49899,6454,6454,6454,1000000,0,12000000
64,43000000,247967,99753,149134,99753,99753,99753,4000000,3000000,0
243,0,49617,49617,49617,22284,22284,22284,1000000,0,7000000
2775,1000000,49425,22705,49425,421,421,421,1000000,0,8000000
236,2000000,197921,7416,197921,6995,6995,6995,1000000,0,9000000
1408,3000000,48961,13386,48961,6391,6391,6391,1000000,0,10000000
1420,4000000,48951,6406,48951,6406,6406,6406,1000000,0,11000000
1421,5000000,49042,6545,49042,6545,6545,6545,1000000,0,12000000
64,82000000,695672,198218,148837,198218,198218,198218,6000000,2000000,0
256,0,49364,41948,49364,22606,22606,22606,1000000,0,7000000
2785,1000000,49524,23187,49524,581,581,581,1000000,0,8000000
2780,2000000,98344,6730,98344,6730,6730,6730,1000000,0,9000000
1420,3000000,49378,6510,49378,6510,6510,6510,1000000,0,10000000
1431,4000000,49523,6551,49523,6551,6551,6551,1000000,0,11000000
1432,5000000,49458,6480,49458,6480,6480,6480,1000000,0,12000000
64,62000000,247708,646006,49490,646006,646006,646006,5000000,2000000,0
267,0,49465,49465,49465,22613,22613,22613,1000000,0,7000000
258,1000000,198350,949,198350,949,949,949,1000000,0,8000000
259,2000000,99691,7329,99691,7329,7329,7329,1000000,0,9000000
1431,3000000,50519,37488,50519,6597,6597,6597,1000000,0,10000000
1443,4000000,50453,6485,50453,6485,6485,6485,1000000,0,11000000
1444,5000000,50557,6584,50557,6584,6584,6584,1000000,0,12000000
64,64000000,696418,50412,198931,50412,50412,50412,5000000,2000000,0
280,0,50056,41778,50056,22112,22112,22112,1000000,0,7000000
270,1000000,49594,487,49594,487,487,487,1000000,0,8000000
271,2000000,49328,7063,49328,7063,7063,7063,1000000,0,9000000
1443,3000000,49138,36069,49138,6407,6407,6407,1000000,0,10000000
1455,4000000,49127,6474,49127,6474,6474,6474,1000000,0,11000000
1456,5000000,48949,6406,48949,6406,6406,6406,1000000,0,12000000
65,43000000,198010,198010,198010,198010,198010,198010,4000000,3000000,0
2848,0,396801,22577,396801,22577,22577,22577,1000000,0,7000000
283,1000000,49260,42197,49260,333,333,333,1000000,0,8000000
2817,2000000,149005,7381,149005,7048,7048,7048,1000000,0,9000000
1457,3000000,49142,6304,49142,6304,6304,6304,1000000,0,10000000
1468,4000000,49147,6479,49147,6479,6479,6479,1000000,0,11000000
1469,5000000,49308,6567,49308,6567,6567,6567,1000000,0,12000000
65,44000000,696455,49087,98111,49087,49087,49087,4000000,3000000,0
306,0,98231,48484,98231,22086,22086,22086,1000000,0,7000000
2834,1000000,197690,22605,197690,519,519,519,1000000,0,8000000
2829,2000000,49387,7432,49387,7432,7432,7432,1000000,0,9000000
1469,3000000,49566,6483,49566,6483,6483,6483,1000000,0,10000000
1479,4000000,49782,6695,49782,6695,6695,6695,1000000,0,11000000
1481,5000000,49465,6250,49465,6250,6250,6250,1000000,0,12000000
65,83000000,198219,247709,98783,247709,247709,247709,6000000,2000000,0
2872,0,98666,22470,98666,22470,22470,22470,1000000,0,7000000
2845,1000000,49563,233,49563,233,233,233,1000000,0,8000000
2841,2000000,49116,6985,49116,6985,6985,6985,1000000,0,9000000
1481,3000000,49025,6392,49025,6392,6392,6392,1000000,0,10000000
1491,4000000,48797,6467,48797,6467,6467,6467,1000000,0,11000000
1492,5000000,48894,6347,48894,6347,6347,6347,1000000,0,12000000
66,42000000,445504,98654,247177,98654,98654,98654,4000000,3000000,0
2884,0,49087,22663,49087,22663,22663,22663,1000000,0,7000000
318,1000000,147715,99231,147715,295,295,295,1000000,0,8000000
2852,2000000,49502,7633,49502,7338,7338,7338,1000000,0,9000000
1492,3000000,49553,6443,49553,6443,6443,6443,1000000,0,10000000
1502,4000000,49584,6498,49584,6498,6498,6498,1000000,0,11000000
1504,5000000,49637,6400,49637,6400,6400,6400,1000000,0,12000000
66,24000000,445266,445266,148224,445266,445266,445266,3000000,3000000,0
2895,0,39941,12967,39941,12967,12967,12967,1000000,0,7000000
2868,1000000,89230,435,89230,435,435,435,1000000,0,8000000
330,2000000,237625,47713,237625,7632,7632,7632,1000000,0,9000000
1504,3000000,40358,14058,40358,6426,6426,6426,1000000,0,10000000
1514,4000000,40289,6429,40289,6429,6429,6429,1000000,0,11000000
1515,5000000,40296,6407,40296,6407,6407,6407,1000000,0,12000000
66,43000000,237854,90113,139071,90113,90113,90113,4000000,3000000,0
2907,0,40373,13044,40373,13044,13044,13044,1000000,0,7000000
2879,1000000,40335,397,40335,397,397,397,1000000,0,8000000
2875,2000000,80181,7103,80181,7103,7103,7103,1000000,0,9000000
1515,3000000,39779,6399,39779,6399,6399,6399,1000000,0,10000000
1525,4000000,39776,6426,39776,6426,6426,6426,1000000,0,11000000
1527,5000000,39972,6603,39972,6603,6603,6603,1000000,0,12000000
65,103000000,2952885,1321190,39491,1321190,1321190,1321190,7000000,3000000,0
2919,0,49188,22260,49188,22260,22260,22260,1000000,0,7000000
353,1000000,129910,82197,129910,703,703,703,1000000,0,8000000
2886,2000000,49783,8095,49783,7392,7392,7392,1000000,0,9000000
1526,3000000,49747,6363,49747,6363,6363,6363,1000000,0,10000000
1536,4000000,49899,6578,49899,6578,6578,6578,1000000,0,11000000
1538,5000000,49730,6434,49730,6434,6434,6434,1000000,0,12000000
66,62000000,228636,376443,179678,376443,376443,376443,5000000,2000000,0
2930,0,50260,22790,50260,22790,22790,22790,1000000,0,7000000
364,1000000,50113,50113,50113,556,556,556,1000000,0,8000000
2897,2000000,49914,7749,49914,7193,7193,7193,1000000,0,9000000
1538,3000000,49848,6297,49848,6297,6297,6297,1000000,0,10000000
1547,4000000,49796,6526,49796,6526,6526,6526,1000000,0,11000000
1549,5000000,49697,6335,49697,6335,6335,6335,1000000,0,12000000
67,42000000,229272,139159,49594,139159,139159,139159,4000000,3000000,0
388,0,328314,49060,328314,22709,22709,22709,1000000,0,7000000
376,1000000,49565,505,49565,505,505,505,1000000,0,8000000
2909,2000000,49285,30127,49285,6913,6913,6913,1000000,0,9000000
1549,3000000,49418,6430,49418,6430,6430,6430,1000000,0,10000000
1558,4000000,49315,6423,49315,6423,6423,6423,1000000,0,11000000
1560,5000000,49411,6431,49411,6431,6431,6431,1000000,0,12000000
67,43000000,188510,49351,149019,49351,49351,49351,4000000,3000000,0
399,0,49077,48572,49077,22375,22375,22375,1000000,0,7000000
388,1000000,49038,466,49038,466,466,466,1000000,0,8000000
2920,2000000,48959,29675,48959,6834,6834,6834,1000000,0,9000000
1561,3000000,48940,6411,48940,6411,6411,6411,1000000,0,10000000
1569,4000000,49060,6543,49060,6543,6543,6543,1000000,0,11000000
1571,5000000,49093,6464,49093,6464,6464,6464,1000000,0,12000000
67,44000000,426459,49182,278235,49182,49182,49182,4000000,3000000,0
411,0,49486,49020,49486,22768,22768,22768,1000000,0,7000000
399,1000000,49572,552,49572,552,552,552,1000000,0,8000000
2932,2000000,49736,30318,49736,6998,6998,6998,1000000,0,9000000
1572,3000000,49746,6421,49746,6421,6421,6421,1000000,0,10000000
1580,4000000,49639,6436,49639,6436,6436,6436,1000000,0,11000000
1582,5000000,49571,6396,49571,6396,6396,6396,1000000,0,12000000
66,103000000,247720,247720,98701,247720,247720,247720,7000000,3000000,0
2976,0,197605,22623,197605,22623,22623,22623,1000000,0,7000000
2946,1000000,297176,520,297176,520,520,520,1000000,0,8000000
2943,2000000,49885,7489,49885,7489,7489,7489,1000000,0,9000000
1584,3000000,49796,6332,49796,6332,6332,6332,1000000,0,10000000
1592,4000000,49790,6430,49790,6430,6430,6430,1000000,0,11000000
1594,5000000,49844,6450,49844,6450,6450,6450,1000000,0,12000000
67,62000000,247490,247490,197896,247490,247490,247490,5000000,2000000,0
2987,0,49657,22436,49657,22436,22436,22436,1000000,0,7000000
421,1000000,99041,99041,99041,510,510,510,1000000,0,8000000
421,2000000,390664,11138,390664,11138,11138,11138,1000000,0,9000000
1595,3000000,57097,21781,57097,10133,10133,10133,1000000,0,10000000
1603,4000000,59122,8455,59122,8455,8455,8455,1000000,0,11000000
1605,5000000,59659,6987,59659,6987,6987,6987,1000000,0,12000000
67,64000000,684558,60625,159988,60625,60625,60625,5000000,2000000,0
2998,0,60457,23234,60457,23234,23234,23234,1000000,0,7000000
2969,1000000,110232,638,110232,638,638,638,1000000,0,8000000
2966,2000000,109962,7219,109962,7219,7219,7219,1000000,0,9000000
1607,3000000,53119,6586,53119,6586,6586,6586,1000000,0,10000000
1615,4000000,51468,6804,51468,6804,6804,6804,1000000,0,11000000
1617,5000000,50727,6246,50727,6246,6246,6246,1000000,0,12000000
68,43000000,259036,209854,160335,209854,209854,209854,4000000,3000000,0
3010,0,49716,22223,49716,22223,22223,22223,1000000,0,7000000
2981,1000000,49635,557,49635,557,557,557,1000000,0,8000000
444,2000000,106007,106007,106007,6925,6925,6925,1000000,0,9000000
1619,3000000,49098,13268,49098,6343,6343,6343,1000000,0,10000000
1626,4000000,48683,6389,48683,6389,6389,6389,1000000,0,11000000
1628,5000000,48766,6329,48766,6329,6329,6329,1000000,0,12000000
69,23000000,1130911,536761,48672,536761,536761,536761,3000000,3000000,0
469,0,258071,41333,258071,22272,22272,22272,1000000,0,7000000
457,1000000,158905,427,158905,427,427,427,1000000,0,8000000
2989,2000000,98043,29641,98043,6942,6942,6942,1000000,0,9000000
1630,3000000,48700,6341,48700,6341,6341,6341,1000000,0,10000000
1637,4000000,48672,6361,48672,6361,6361,6361,1000000,0,11000000
1640,5000000,48923,6580,48923,6580,6580,6580,1000000,0,12000000
68,83000000,208105,684231,48942,684231,684231,684231,6000000,2000000,0
480,0,49293,48866,49293,22642,22642,22642,1000000,0,7000000
468,1000000,49320,454,49320,454,454,454,1000000,0,8000000
467,2000000,98224,7144,98224,7144,7144,7144,1000000,0,9000000
1641,3000000,49545,36604,49545,6364,6364,6364,1000000,0,10000000
1649,4000000,49489,6305,49489,6305,6305,6305,1000000,0,11000000
1651,5000000,49303,6394,49303,6394,6394,6394,1000000,0,12000000
68,63000000,981230,196770,49290,196770,196770,196770,5000000,3000000,0
3044,0,147127,22358,147127,22358,22358,22358,1000000,0,7000000
3015,1000000,147091,521,147091,521,521,521,1000000,0,8000000
3011,2000000,98573,7109,98573,7109,7109,7109,1000000,0,9000000
1652,3000000,49110,6423,49110,6423,6423,6423,1000000,0,10000000
