Packet Number,Ingress Prossessing Duration
1850,41019
1851,212514
1852,24487
1853,16986
1854,605466
1855,14599
1856,205693
1857,112530
1858,195958
1859,988649
1860,183995
1861,986870
1862,218251
1863,521462
1864,218080
1865,137153
1866,12090
1867,1022001
1868,224122
1869,1019222
1870,114677
1871,227076
1872,18434
1873,169766
1874,18554
1875,9083
1876,28976
1877,214281
1878,233282
1879,224630
1880,182704
1881,206809
1882,63062
1883,980171
1884,978255
1885,47222
1886,224492
1887,20111
1888,132600
1889,21601
1890,219027
1891,201196
1892,100239
1893,156850
1894,48049
1895,27291
1896,9293
1897,36347
1898,19340
1899,323311
1900,232478
1901,126473
1902,223590
1903,85331
1904,222528
1905,18541
1906,66400
1907,203137
1908,105171
1909,37842
1910,188385
1911,123061
1912,103194
1913,217680
1914,19346
1915,226749
1916,18547
1917,6149
1918,81405
1919,109186
1920,9617
1921,47128
1922,10852
1923,209192
1924,238915
1925,73864
1926,56533
1927,222612
1928,54417
1929,39753
1930,19690
1931,234778
1932,35734
1933,12918
1934,236978
1935,218465
1936,20501
1937,234259
1938,31461
1939,348577
1940,85944
1941,19903
1942,184225
1943,215185
1944,61153
1945,223830
1946,182496
1947,56433
1948,230404
1949,65034
1950,9264
1951,217452
1952,74158
1953,65282
1954,9344
1955,27734
1956,223313
1957,27531
1958,1002120
1959,2844584
1960,225675
1961,37191
1962,1012039
1963,9382
1964,148292
1965,121475
1966,8896
1967,19999
1968,235327
1969,9961
1970,224398
1971,215081
1972,47463
1973,1021056
1974,1011019
1975,95217
1976,234303
1977,84877
1978,28849
1979,225988
1980,94640
1981,76674
1982,28477
1983,9464
1984,9531
1985,37742
1986,245813
1987,18473
1988,995771
1989,236786
1990,28302
1991,1015273
1992,19179
1993,122993
1994,18887
1995,18793
1996,236722
1997,236769
1998,27822
1999,46911
2000,9163
2001,27303
2002,235256
2003,18199
2004,36045
2005,242997
2006,18377
2007,9633
2008,9141
2009,12146
2010,227430
2011,20013
2012,218234
2013,17974
2014,8891
2015,8799
2016,8805
2017,8869
2018,8721
2019,6159
2020,8912
2021,237142
2022,236613
2023,35562
2024,8907
2025,8966
2026,227134
2027,17856
2028,217380
2029,17661
2030,8945
2031,8771
2032,8769
2033,8895
2034,8970
2035,229005
2036,3313029
2037,228267
2038,3314513
2039,151405
2040,44493
2041,3590972
2042,737098
2043,3590094
2044,3587508
2045,3477115
2046,219395
2047,68022
2048,41338
2049,3519259
2050,3582003
2051,228242
2052,45200
2053,228498
2054,130733
2055,175139
2056,166226
2057,157322
2058,107155
2059,3766182
2060,62367
2061,184315
2062,228684
2063,193391
2064,193420
2065,115719
2066,202402
2067,178808
2068,62304
2069,169215
2070,44415
2071,1010790
2072,160268
2073,249453
2074,142514
2075,178041
2076,1027046
2077,187169
2078,222808
2079,249710
2080,178238
2081,124609
2082,204926
2083,1002406
2084,204882
2085,1012092
2086,204999
2087,71306
2088,178271
2089,240495
2090,231536
2091,222625
2092,213673
2093,213795
2094,88775
2095,61716
2096,204581
2097,195546
2098,186460
2099,159588
2100,240060
2101,26667
2102,1011403
2103,141818
2104,1058041
2105,239839
2106,231505
2107,220322
2108,213706
2109,204694
2110,142813
2111,187197
2112,80909
2113,196290
2114,178572
2115,231725
2116,205160
2117,80265
2118,71118
2119,170075
2120,196650
2121,214452
2122,88914
2123,196700
2124,153797
2125,151410
2126,151480
2127,241380
2128,44642
2129,106925
2130,223290
2131,231519
